date,username,to,retweets,text,mentions,permalink,is Noise,clean text,text length,is null,pos_count,neg_count,related?,sentiment,system_count,services_count,reason,Date_Time
2019-11-01 18:15:35,fostQ_,Not given,0,#قاطعوا_مصرف_الراجحي افضل خدمات بنك الراجحي ، للامانه سوا تطبيق او بالبنك,Not given,https://twitter.com/fostQ_/status/1190331568960802817,not noise,قاطعوامصرفالراجحي افضل خدمات بنك الراجحي لامانه سوا تطبيق او بالبنك,67,not null,1,0,related,neutral,0,0,else,2019-11-01 18:15:35
2019-11-01 18:15:21,shaher19191,Not given,0,#قاطعوا_مصرف_الراجحي لو يخش في حسابك 50 الف ريال جمدو حسابك ودقو عليك ومن اين لك هذا حسسوك انك شغال في غسيل اموال وان حركة حسابك فوق 50 مليون ..,Not given,https://twitter.com/shaher19191/status/1190331509334560768,not noise,قاطعوامصرفالراجحي لو يخش في حسابك 50 الف ريال جمدو حسابك ودقو عليك ومن اين لك هذا حسوك انك شغال في غسيل اموال وان حركه حسابك فوق 50 مليون,138,not null,0,0,related,negative,0,0,else,2019-11-01 18:15:21
2019-11-01 18:15:16,CoachAishah,Not given,0,أغبى مصرف على هذه المعمورة كأنه نوكيا بين الأجهزة ! #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/CoachAishah/status/1190331488421732352,not noise,اغبي مصرف علي هذه المعموره كانه نوكيا بين الاجهزه قاطعوامصرفالراجحي,67,not null,0,0,related,negative,0,0,else,2019-11-01 18:15:16
2019-11-01 18:15:14,alqayid50,Not given,0,افتكيت منه من زمان ومرتاح جدا #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/alqayid50/status/1190331477969588225,not noise,افتكيت منه من زمان ومرتاح جدا قاطعوامصرفالراجحي,47,not null,0,0,related,negative,0,0,else,2019-11-01 18:15:14
2019-11-01 18:14:57,ahm_Malki,Not given,0,بنك علة وربوي بكل معنى الكلمة.. كويس أني كنت عميل تميز وحولت كل الرصيد لحسابي ببنك البلاد وعسى ما اتمقلب فيه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/ahm_Malki/status/1190331406339186689,not noise,بنك عله وربوي بكل معني الكلمه كويس اني كنت عميل تميز وحولت كل الرصيد لحسابي بنك البلاد وعسي ما اتمقلب فيه قاطعوامصرفالراجحي,123,not null,0,0,related,negative,0,0,else,2019-11-01 18:14:57
2019-11-01 18:14:44,ibn_kabed,Not given,0,#قاطعوا_مصرف_الراجحي . انا خلصت منهم الحمد لله ، راتبي من الشهر الجاي ينزل ببنك الرياض,Not given,https://twitter.com/ibn_kabed/status/1190331353188962305,not noise,قاطعوامصرفالراجحي انا خلصت منهم الحمد له راتبي من الشهر الجاي ينزل بنك الرياض,77,not null,0,0,related,neutral,0,0,else,2019-11-01 18:14:44
2019-11-01 18:14:31,LaedrQ,Not given,0,واذا قاطعت مصرف الراجحي وين تروح واي بنك سوف يخدمك مثل الراجحي #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/LaedrQ/status/1190331298419793927,not noise,واذا قاطعت مصرف الراجحي وين تروح واي بنك سوف يخدمك مثل الراجحي قاطعوامصرفالراجحي,80,not null,0,0,related,negative,0,0,else,2019-11-01 18:14:31
2019-11-01 18:14:29,Ahmedhy1399,Not given,0,#قاطعوا_مصرف_الراجحي أكبر غلطة سويتها إني تركت هذا البنك واتجهت لبنك ثاني شئنا أم أبينا أتفقنا أو أختلفنا يبقى هذا البنك عملاقاً ويغرد وحيداً خارج السرب ..,Not given,https://twitter.com/Ahmedhy1399/status/1190331290895224836,not noise,قاطعوامصرفالراجحي اكبر غلطه سويتها اني تركت هذا البنك واتجهت لبنك ثاني شئنا ام ابينا اتفقنا او اختلفنا يبقي هذا البنك عملاقاً ويغرد وحيداً خارج السرب,150,not null,0,0,related,negative,0,0,else,2019-11-01 18:14:29
2019-11-01 18:14:25,tsh1433,Not given,0,لانستطيع #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/tsh1433/status/1190331274747088898,not noise,لانستطيع قاطعوامصرفالراجحي,26,not null,0,0,related,neutral,0,0,else,2019-11-01 18:14:25
2019-11-01 18:14:09,AtIygtt1sTmh4A6,Not given,0,#قاطعوا_مصرف_الراجحي المنشار يقولون سووو له مصرف,Not given,https://twitter.com/AtIygtt1sTmh4A6/status/1190331207285911552,not noise,قاطعوامصرفالراجحي المنشار يقولون سو له مصرف,43,not null,0,0,related,negative,0,0,else,2019-11-01 18:14:09
2019-11-01 18:13:38,KsGOudwq16lRXpJ,Not given,0,#قاطعوا_مصرف_الراجحي اكثر ناس طفرين الي فاتحين حساب في الراجحي اما الي عندهم فلوس في بنك ساب . بنك السعودي الهولندي. بنك بلاد . بنك السعودي الفرنسي .,Not given,https://twitter.com/KsGOudwq16lRXpJ/status/1190331077245714432,not noise,قاطعوامصرفالراجحي اكثر ناس طفرين الي فاتحين حساب في الراجحي اما الي عندهم فلوس في بنك ساب بنك السعودي الهولندي بنك بلاد بنك السعودي الفرنسي,140,not null,0,0,related,negative,0,0,else,2019-11-01 18:13:38
2019-11-01 18:13:36,Husah09982,Not given,0,#قاطعوا_مصرف_الراجحي م عليكم تصير عندي فلوس اقاطع معاكم,Not given,https://twitter.com/Husah09982/status/1190331068961951744,not noise,قاطعوامصرفالراجحي م عليكم تصير عندي فلوس اقاطع معاكم,52,not null,0,0,related,negative,0,0,else,2019-11-01 18:13:36
2019-11-01 18:13:19,memo987611,Not given,0,موظفين بنك الراجحي دايما يحسسونك انك داخل بيتهم وبتاخذ فلوسهم....يعاملون العميل كأنه مرت أبوهم.. #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/memo987611/status/1190330995872010242,not noise,موظفين بنك الراجحي دايما يحسونك انك داخل بيتهم وبتاخذ فلوسهميعاملون العميل كانه مرت ابوهم قاطعوامصرفالراجحي,107,not null,0,0,related,negative,0,0,else,2019-11-01 18:13:19
2019-11-01 18:12:57,nono9915,Not given,0,#قاطعوا_مصرف_الراجحي حولت مبلغ ١٣٠٠ ريال بالغلط لحساب ولا رجعت لي,Not given,https://twitter.com/nono9915/status/1190330905308672003,not noise,قاطعوامصرفالراجحي حولت مبلغ ١٣٠ ريال بالغلط لحساب ولا رجعت لي,61,not null,0,0,related,negative,0,0,else,2019-11-01 18:12:57
2019-11-01 18:12:33,meshari1439,Not given,0,#قاطعوا_مصرف_الراجحي اصلاً مو جديد انا فاتح حساب عندهم عشان الحوالات فقققط,Not given,https://twitter.com/meshari1439/status/1190330802741092352,not noise,قاطعوامصرفالراجحي اصلاً مو جديد انا فاتح حساب عندهم عشان الحوالات فقط,69,not null,0,0,related,negative,0,0,else,2019-11-01 18:12:33
2019-11-01 18:12:29,Dhoomy_we,Not given,0,#قاطعوا_مصرف_الراجحي اقرف بنك,Not given,https://twitter.com/Dhoomy_we/status/1190330787255730177,not noise,قاطعوامصرفالراجحي اقرف بنك,26,not null,0,0,related,negative,0,0,else,2019-11-01 18:12:29
2019-11-01 18:12:29,tr_uth1990,Not given,0,فتح الحساب عندهم بهذلة في بهذلة الواحد يفتح الحساب صار ماعاد يبغاه من اللي سووه فيه . #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/tr_uth1990/status/1190330785980653570,not noise,فتح الحساب عندهم بهذله في بهذله الواحد يفتح الحساب صار ماعاد يبغاه من الي سوه فيه قاطعوامصرفالراجحي,99,not null,0,0,related,negative,0,0,else,2019-11-01 18:12:29
2019-11-01 18:12:27,fahad_c_7,Not given,0,مافيه مشكله سددوا قرضي وراح اقاطعه للأبد #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/fahad_c_7/status/1190330776929341441,not noise,مافيه مشكله سدوا قرضي وراح اقاطعه لابد قاطعوامصرفالراجحي,56,not null,0,0,related,negative,0,0,else,2019-11-01 18:12:27
2019-11-01 18:12:25,hsoosi06,Not given,0,حتى لو قلنا فعلا مو كويسس واجهزته كثيرره خرباته لكن الميزه الي فيه انه ف كل مكان تلاقي له فرع وعلى كلامهم انه اسلامي #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/hsoosi06/status/1190330767911587841,not noise,حتي لو قلنا فعلا مو كويس واجهزته كثيره خرباته لكن الميزه الي فيه انه ف كل مكان تلاقي له فرع وعلي كلامهم انه اسلامي قاطعوامصرفالراجحي,132,not null,0,0,related,negative,0,0,else,2019-11-01 18:12:25
2019-11-01 18:12:17,allme05926813,Not given,2,من أفضل البنوك عن تجربه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/allme05926813/status/1190330738102718464,not noise,من افضل البنوك عن تجربه قاطعوامصرفالراجحي,41,not null,1,0,related,neutral,0,0,else,2019-11-01 18:12:17
2019-11-01 18:12:05,slman511_s,Not given,0,#قاطعوا_مصرف_الراجحي لا لا لا,Not given,https://twitter.com/slman511_s/status/1190330685879398401,not noise,قاطعوامصرفالراجحي لا لا لا,26,not null,0,0,related,neutral,0,0,else,2019-11-01 18:12:05
2019-11-01 18:12:01,modi2027,Not given,0,#قاطعوا_مصرف_الراجحي بعدما سافرت وانبسطت قاطعوو الراجحي,Not given,https://twitter.com/modi2027/status/1190330670654132224,not noise,قاطعوامصرفالراجحي بعدما سافرت وانبسطت قاطعو الراجحي,51,not null,0,0,related,neutral,0,0,else,2019-11-01 18:12:01
2019-11-01 18:11:45,Maroui11,Not given,0,الراجحي افضل مصرف للامانه خدمات معليكم من اللي ينقال #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Maroui11/status/1190330600252727297,not noise,الراجحي افضل مصرف لامانه خدمات معليكم من الي ينقال قاطعوامصرفالراجحي,68,not null,1,0,related,positive,0,0,else,2019-11-01 18:11:45
2019-11-01 18:11:39,dhouom77,Not given,0,اسوء بنك موجود في السعوديه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/dhouom77/status/1190330577825734656,not noise,اسوء بنك موجود في السعوديه قاطعوامصرفالراجحي,44,not null,0,1,related,negative,0,0,else,2019-11-01 18:11:39
2019-11-01 18:11:32,7mMe1shoo1,Not given,0,#قاطعوا_مصرف_الراجحي سدود عني ومن يوم الاحد احذف حسابهم 700000 الف,Not given,https://twitter.com/7mMe1shoo1/status/1190330546435559428,not noise,قاطعوامصرفالراجحي سدود عني ومن يوم الاحد احذف حسابهم 70 الف,59,not null,0,0,related,neutral,0,0,else,2019-11-01 18:11:32
2019-11-01 18:11:22,ASqwa24,Not given,0,#قاطعوا_مصرف_الراجحي مصرف الراجحي و STC أفضل الموجود,Not given,https://twitter.com/ASqwa24/status/1190330506350678018,not noise,قاطعوامصرفالراجحي مصرف الراجحي و STC افضل الموجود,49,not null,1,0,related,neutral,0,0,else,2019-11-01 18:11:22
2019-11-01 18:11:11,ZrleUj,Not given,0,الراجحي سببلي مشكله كل ما اطلب اثبات التاخير منهم ياخذون اكثر من ١٠ ايام ومدة الخطاب ١٥ يوم من تاريخه وينتهي واذا انتهاء تسوي من جديد لش الحين ٣ شهور واعاني منهم #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/ZrleUj/status/1190330459705815040,not noise,الراجحي سبلي مشكله كل ما اطلب اثبات التاخير منهم ياخذون اكثر من ١٠ ايام ومده الخطاب ١٥ يوم من تاريخه وينتهي واذا انتهاء تسوي من جديد لش الحين ٣ شهور واعاني منهم قاطعوامصرفالراجحي,178,not null,0,0,related,negative,0,0,else,2019-11-01 18:11:11
2019-11-01 18:10:27,iIiIZI7,Not given,0,#قاطعوا_مصرف_الراجحي لا هذا البنك الاسلامي لاتقاطعونه !!,Not given,https://twitter.com/iIiIZI7/status/1190330274187554817,not noise,قاطعوامصرفالراجحي لا هذا البنك الاسلامي لاتقاطعونه,51,not null,0,0,related,neutral,0,0,else,2019-11-01 18:10:27
2019-11-01 18:10:23,rTbMeywnzza13wm,Not given,0,تقفل صرافتك ولاجيت بتجدد البيانات قالولك لازم تكون عندك بقره تمشي على قرونها #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/rTbMeywnzza13wm/status/1190330258349797379,not noise,تقفل صرافتك ولاجيت بتجد البيانات قالولك لازم تكون عندك بقره تمشي علي قرونها قاطعوامصرفالراجحي,93,not null,0,0,related,negative,0,0,else,2019-11-01 18:10:23
2019-11-01 18:10:15,saads7479,Not given,1,#قاطعوا_مصرف_الراجحي مانزل الدعم السكني,Not given,https://twitter.com/saads7479/status/1190330225982197761,not noise,قاطعوامصرفالراجحي مانزل الدعم السكني,36,not null,0,0,related,neutral,0,0,else,2019-11-01 18:10:15
2019-11-01 18:10:12,1_hashm,Not given,0,#قاطعوا_مصرف_الراجحي. لان موضفينه للأسف لايهتمون بالعميل ومتفننين في المماطلة اعرف شخص اوقفوا خدماته بسند امر قديم وبعد ماسددهم المبلغ كامل لازالوا معلقين خدماته منذ مايقارب العام. دون اَي مستند رسمي فهل يعقل هذا,Not given,https://twitter.com/1_hashm/status/1190330210606039042,not noise,قاطعوامصرفالراجحي لان موضفينه لاسف لايهتمون بالعميل ومتفنين في الماطله اعرف شخص اوقفوا خدماته بسند امر قديم وبعد ماسدهم المبلغ كامل لازالوا معلقين خدماته منذ مايقارب العام دون اَي مستند رسمي فهل يعقل هذا,203,not null,0,1,related,negative,0,0,else,2019-11-01 18:10:12
2019-11-01 18:09:47,mohaboturky,Not given,1,كل البنوك مثل بعض أخطاؤهم متكرره ومتشابهه اعتقد ان #بنك_الأنماء هو الأفضل والاسهل في البنوك السعوديه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/mohaboturky/status/1190330109020049408,not noise,كل البنوك مثل بعض اخطاؤهم متكره ومتشابه اعتقد ان بنكالانماء هو الافضل والاسهل في البنوك السعوديه قاطعوامصرفالراجحي,114,not null,1,0,related,negative,0,0,else,2019-11-01 18:09:47
2019-11-01 18:09:33,sooss1406,Not given,0,#قاطعوا_مصرف_الراجحي هذا وانا افكر احول راتبي على الراجحي خلاص انسدت نفسي من شفت التغريدات بلهشتاق,Not given,https://twitter.com/sooss1406/status/1190330047066001409,not noise,قاطعوامصرفالراجحي هذا وانا افكر احول راتبي علي الراجحي خلاص انسدت نفسي من شفت التغريدات بلهشتاق,95,not null,0,0,related,negative,0,0,else,2019-11-01 18:09:33
2019-11-01 18:09:22,saudi_raiq,Not given,5,#قاطعوا_مصرف_الراجحي ذا المصرف عندنا بالسعوديه,Not given,https://twitter.com/saudi_raiq/status/1190330003336187904,not noise,قاطعوامصرفالراجحي ذا المصرف عندنا بالسعوديه,43,not null,0,0,related,negative,0,0,else,2019-11-01 18:09:22
2019-11-01 18:09:22,Yi26i4XhXNyXRhE,Not given,0,وشسالفه ماضن في افضل من الراجحي #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Yi26i4XhXNyXRhE/status/1190330000358232067,not noise,وشسالفه ماضن في افضل من الراجحي قاطعوامصرفالراجحي,49,not null,1,0,related,neutral,0,0,else,2019-11-01 18:09:22
2019-11-01 18:09:07,2faissal2,Not given,0,لا أحد يصدق. اللي يقولونه يمكن يكون كذب ويمكن يكونون ماهم سعوديين بس عشان البنك سعودي يبونه يفلس بطاقة ابوي وامي وكل اللي اعرفهم الراجحي ولا عمر واجهوا اي مشاكل #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/2faissal2/status/1190329939897323521,not noise,لا احد يصدق الي يقولونه يمكن يكون كذب ويمكن يكونون ماهم سعودين بس عشان البنك سعودي يبونه يفلس بطاقه ابوي وامي وكل الي اعرفهم الراجحي ولا عمر واجهوا اي مشاكل قاطعوامصرفالراجحي,174,not null,0,0,related,negative,0,0,else,2019-11-01 18:09:07
2019-11-01 18:09:07,qpqp_vip,Not given,0,الطبقة اللي خبري خبركم اسكتو احسن محد فتحنا لنا بابه الا هو يوم كانت رواتبنا ضعيفه ف لاتجلس تتفلسف اوكي! #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/qpqp_vip/status/1190329938106372097,not noise,الطبقه الي خبري خبركم اسكتو احسن محد فتحنا لنا بابه الا هو يوم كانت رواتبنا ضعيفه ف لاتجلس تفلسف اوكي قاطعوامصرفالراجحي,119,not null,0,0,related,negative,0,0,else,2019-11-01 18:09:07
2019-11-01 18:09:05,Saudicitizenii,Not given,0,#قاطعوا_مصرف_الراجحي هذا المصرف اللي يخلي استقطاع القروض قبل الراتب بكم يوم ..,Not given,https://twitter.com/Saudicitizenii/status/1190329930997018630,not noise,قاطعوامصرفالراجحي هذا المصرف الي يخلي استقطاع القروض قبل الراتب بكم يوم,72,not null,0,0,related,neutral,0,0,else,2019-11-01 18:09:05
2019-11-01 18:09:03,mohamed9_13,Not given,0,#قاطعوا_مصرف_الراجحي ما صدقت اتخالص منهم ارتحت مابغوا يخلصوني .,Not given,https://twitter.com/mohamed9_13/status/1190329921991823363,not noise,قاطعوامصرفالراجحي ما صدقت اتخالص منهم ارتحت مابغوا يخلصوني,59,not null,0,0,related,negative,0,0,else,2019-11-01 18:09:03
2019-11-01 18:07:45,4_rivi,Not given,0,علزق بعد ما طلعت بطاقه من عندهم #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/4_rivi/status/1190329596736086016,not noise,علزق بعد ما طلعت بطاقه من عندهم قاطعوامصرفالراجحي,49,not null,0,0,related,negative,0,0,else,2019-11-01 18:07:45
2019-11-01 18:07:41,thekra___9,Not given,0,لا #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/thekra___9/status/1190329578897715200,not noise,لا قاطعوامصرفالراجحي,20,not null,0,0,related,neutral,0,0,else,2019-11-01 18:07:41
2019-11-01 18:07:37,alghamdi0000007,Not given,0,#قاطعوا_مصرف_الراجحي من أفضل بنوك الشرق الأوسط شكرا لمصرف الراجحي وشكرا لخدماته وجوده منتجاته وإحترامه للعميل,Not given,https://twitter.com/alghamdi0000007/status/1190329562850308097,not noise,قاطعوامصرفالراجحي من افضل بنوك الشرق الاوسط شكرا لمصرف الراجحي وشكرا لخدماته وجوده منتجاته واحترامه لعميل,105,not null,1,0,related,neutral,0,0,else,2019-11-01 18:07:37
2019-11-01 18:07:35,alwafaabdallh,Not given,0,من زمان قاطعتهم وانتهيت #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/alwafaabdallh/status/1190329553367044103,not noise,من زمان قاطعتهم وانتهيت قاطعوامصرفالراجحي,41,not null,0,0,related,negative,0,0,else,2019-11-01 18:07:35
2019-11-01 18:07:30,Ifjj_,Not given,0,#قاطعوا_مصرف_الراجحي افضل بنك لدي,Not given,https://twitter.com/Ifjj_/status/1190329533964128257,not noise,قاطعوامصرفالراجحي افضل بنك لدي,30,not null,1,0,related,neutral,0,0,else,2019-11-01 18:07:30
2019-11-01 18:07:15,boshra_qaesi1,M78AKH,21,#قاطعوا_مصرف_الراجحي مو بس اسوأ الا في غاية السؤ .. يُجمد حسابي بدون سبب قوي وبدون اي حق .. بس ريحت راسي وقفلته نهائي هم الكسبانين اولاً واخيراً من كل ريال يدخل حساباتنا او يطلع وحنا فاغرين نجمع عندهم .. ويجب مقاطعتهم تأديب ..,Not given,https://twitter.com/boshra_qaesi1/status/1190329469132836865,not noise,قاطعوامصرفالراجحي مو بس اسوا الا في غايه السؤ يُجمد حسابي بدون سب قوي وبدون اي حق بس ريحت راسي وقفلته نهائي هم الكسبانين اولاً واخيراً من كل ريال يدخل حساباتنا او يطلع وحنا فاغرين نجمع عندهم ويجب مقاطعتهم تاديب,211,not null,0,0,related,negative,0,0,else,2019-11-01 18:07:15
2019-11-01 18:07:15,iii_tty,Not given,0,سرقونا بأسم البنك الاسلامي وهم اكثر فوائد من أكثر بنك يهودي #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/iii_tty/status/1190329468193107968,not noise,سرقونا باسم البنك الاسلامي وهم اكثر فوائد من اكثر بنك يهودي قاطعوامصرفالراجحي,77,not null,0,0,related,negative,0,0,else,2019-11-01 18:07:15
2019-11-01 18:07:07,eazim__alhukma,Not given,0,بنك يحبنا ونحبه ههههههههههههههه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/eazim__alhukma/status/1190329437289635840,not noise,بنك يحبنا ونحبه ه قاطعوامصرفالراجحي,35,not null,0,0,related,positive,0,0,else,2019-11-01 18:07:07
2019-11-01 18:07:05,I_NawWwaR_10,Not given,0,يستحق المقاطعة مصرف سيء !! #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/I_NawWwaR_10/status/1190329425751134208,not noise,يستحق المقاطعه مصرف سيء قاطعوامصرفالراجحي,41,not null,0,1,related,negative,0,0,else,2019-11-01 18:07:05
2019-11-01 18:06:58,LTAS_1,Not given,0,#قاطعوا_مصرف_الراجحي منتم مقاطين ولا متحركين ولا مطالبين كلام في كلام,Not given,https://twitter.com/LTAS_1/status/1190329400224624642,not noise,قاطعوامصرفالراجحي منتم مقاطين ولا متحركين ولا مطالبين كلام في كلام,66,not null,0,0,related,negative,0,0,else,2019-11-01 18:06:58
2019-11-01 18:06:26,Haooooy,Not given,0,الراجحي اكبر بنك ربوي بالمملكة ولا يوجد للعميل اي احترام #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Haooooy/status/1190329265709027330,not noise,الراجحي اكبر بنك ربوي بالملكه ولا يوجد لعميل اي احترام قاطعوامصرفالراجحي,72,not null,0,0,related,negative,0,0,else,2019-11-01 18:06:26
2019-11-01 18:06:22,IllIlIIll,Not given,0,#قاطعوا_مصرف_الراجحي انا حولت على البنك الاهلي وتركت هذا المصرف العاهه الي اصبح بنك معقد ولايحترم العميل وخدماتهم سيئة جدا وفروعهم وصرافاتهم كثيره وبركتهم قليل,Not given,https://twitter.com/IllIlIIll/status/1190329246054567938,not noise,قاطعوامصرفالراجحي انا حولت علي البنك الاهلي وتركت هذا المصرف العاه الي اصبح بنك معقد ولايحترم العميل وخدماتهم سيئه جدا وفروعهم وصرافاتهم كثيره وبركتهم قليل,155,not null,1,1,related,negative,0,0,else,2019-11-01 18:06:22
2019-11-01 18:06:21,zeyad_bin_soud,Not given,0,#قاطعوا_مصرف_الراجحي بنك واطي,Not given,https://twitter.com/zeyad_bin_soud/status/1190329241990287366,not noise,قاطعوامصرفالراجحي بنك واطي,26,not null,0,0,related,negative,0,0,else,2019-11-01 18:06:21
2019-11-01 18:06:05,Sheen0al,Not given,0,كولو زق بس #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Sheen0al/status/1190329174667485184,not noise,كولو زق بس قاطعوامصرفالراجحي,28,not null,0,0,related,negative,0,0,else,2019-11-01 18:06:05
2019-11-01 18:06:03,yousbl20,Not given,0,انا معي حساب في الراجحي للامانه ممتاز وكل اصحابي معهم حسابات في الراجحي كذلك #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/yousbl20/status/1190329169386848256,not noise,انا معي حساب في الراجحي لامانه متاز وكل اصحابي معهم حسابات في الراجحي كذلك قاطعوامصرفالراجحي,92,not null,0,0,related,positive,0,0,else,2019-11-01 18:06:03
2019-11-01 18:05:57,aboziad8889,Not given,0,قاطعوا ابوووه مصرف سيء للغاية #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/aboziad8889/status/1190329144300711936,not noise,قاطعوا ابوه مصرف سيء لغايه قاطعوامصرفالراجحي,44,not null,0,1,related,negative,0,0,else,2019-11-01 18:05:57
2019-11-01 18:05:24,faris5669,Not given,0,#قاطعوا_مصرف_الراجحي بنك ممتاز ورائع جميع خدماته مميزة وقريبآ انتقل من البنك الأهلي الى البنك الراجحي ..,Not given,https://twitter.com/faris5669/status/1190329005486071808,not noise,قاطعوامصرفالراجحي بنك متاز ورائع جميع خدماته ميزه وقريبا انتقل من البنك الاهلي الي البنك الراجحي,97,not null,0,0,related,positive,0,0,else,2019-11-01 18:05:24
2019-11-01 18:05:07,MFaZw9c5ZcREube,Not given,0,افشل بنك #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/MFaZw9c5ZcREube/status/1190328934866534403,not noise,افشل بنك قاطعوامصرفالراجحي,26,not null,0,1,related,negative,0,0,else,2019-11-01 18:05:07
2019-11-01 18:05:06,fatooo_16,Not given,0,وش مسوين !!! أخبرهم مسالمين هالبنك #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/fatooo_16/status/1190328929103560711,not noise,وش مسوين اخبرهم مسالمين هالبنك قاطعوامصرفالراجحي,48,not null,0,0,related,negative,0,0,else,2019-11-01 18:05:06
2019-11-01 18:04:55,aaadl35,Not given,1,#قاطعوا_مصرف_الراجحي ما خلاكم تطنخون الا بنك الراجحي معكم من المهد الى اللحد قروض وحج وكفن المهم انه ما قصر,Not given,https://twitter.com/aaadl35/status/1190328882991390720,not noise,قاطعوامصرفالراجحي ما خلاكم تطنخون الا بنك الراجحي معكم من المهد الي الحد قروض وحج وكفن المهم انه ما قصر,103,not null,0,0,related,negative,0,0,else,2019-11-01 18:04:55
2019-11-01 18:04:53,AlGhanim_0,Not given,1,الحمدلله ألغيت راتبي من عندهم من كثر شكوى المواطنين #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/AlGhanim_0/status/1190328874707673089,not noise,الحمدله الغيت راتبي من عندهم من كثر شكوي المواطنين قاطعوامصرفالراجحي,68,not null,0,0,related,negative,0,0,else,2019-11-01 18:04:53
2019-11-01 18:04:44,Hala699,Not given,0,افضل بنك #الانماء بلا منازع احترام للعميل وتطبيق سهل وخدمات سريعه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Hala699/status/1190328835272826883,not noise,افضل بنك الانماء بلا منازع احترام لعميل وتطبيق سهل وخدمات سريعه قاطعوامصرفالراجحي,81,not null,1,0,related,positive,0,0,else,2019-11-01 18:04:44
2019-11-01 18:04:43,shoky3336,Not given,0,احقر بنكً #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/shoky3336/status/1190328832047357952,not noise,احقر بنكً قاطعوامصرفالراجحي,27,not null,0,0,related,negative,0,0,else,2019-11-01 18:04:43
2019-11-01 18:04:28,vip_m701,Not given,0,#قاطعوا_مصرف_الراجحي صراحه الراجحي بداء ينزل مستواه,Not given,https://twitter.com/vip_m701/status/1190328768843436037,not noise,قاطعوامصرفالراجحي صراحه الراجحي بداء ينزل مستواه,48,not null,0,0,related,neutral,0,0,else,2019-11-01 18:04:28
2019-11-01 18:04:17,AthalQ,Not given,1,مصرف الراجحي وبس #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/AthalQ/status/1190328722232098816,not noise,مصرف الراجحي وبس قاطعوامصرفالراجحي,34,not null,0,0,related,neutral,0,0,else,2019-11-01 18:04:17
2019-11-01 18:03:52,ketsh14,Not given,0,اخص مصرف بالعالم @AlRajhiBank #قاطعوا_مصرف_الراجحي,@AlRajhiBank,https://twitter.com/ketsh14/status/1190328616606932995,not noise,اخص مصرف بالعالم قاطعوامصرفالراجحي,34,not null,0,0,related,negative,0,0,else,2019-11-01 18:03:52
2019-11-01 18:03:26,wtiinyy,Not given,0,#قاطعوا_مصرف_الراجحي فعلا حسابي له ٣ اسابيع مجمد واروح لهم يقلون تحديث ٢٤ ساعه ويكون شغال واحدث ولسى مارجع,Not given,https://twitter.com/wtiinyy/status/1190328511195729921,not noise,قاطعوامصرفالراجحي فعلا حسابي له ٣ اسابيع مجمد واروح لهم يقلون تحديث ٢٤ ساعه ويكون شغال واحدث ولسي مارجع,103,not null,0,0,related,negative,0,0,else,2019-11-01 18:03:26
